category,filename,jitter,shimmer,HNR,nVB,perVB,med,mean,std,min,max,total_duration,speaking_rate,articulation_rate,PCT,PCC,PCV,vowel_space,VAI,FCR,F2,0,1,2,3,4,5,6,7,8,9,10,11,12
1,M0060_CS_0002,1.24,6.17,17.29,15,25.06,141.6,142.13,22.97,52.7,246.3,9.2,2.61,3.81,92.68,95.83,88.24,237575.29,1.02,0.98,2.81,-728.556335,97.51236,-4.932746,29.48172,2.806446,-8.011587,-4.789834,4.914215,-7.385758,-4.85327,2.268337,-7.199628,1.107336
1,M0060_CS_0003,1.17,7.36,14.85,14,23.18,142.52,145.97,44.32,87.05,495.12,8.11,3.33,4.31,58.97,68.18,47.06,125757.38,0.85,1.18,2.01,-706.531433,101.794533,-21.041979,24.367517,0.197084,-9.871672,-3.830119,2.739112,-11.260173,-3.31969,5.661036,-5.462413,0.556055
1,M0060_CS_0004,1.2,5.87,14.94,8,17.57,141.18,141.23,38.14,72.88,523.25,6.55,2.75,3.45,97.14,95.24,100,178683.33,0.93,1.07,2.09,-659.188721,116.592674,-26.552549,25.519342,-13.244783,-7.523241,-0.728419,5.25741,-8.607351,-1.403668,6.609393,-3.310834,-1.698953
1,M0060_CS_1001,1.43,8.01,13.47,14,21.65,140.47,142.59,43.71,57.06,499.84,7.91,2.78,3.87,35.71,34.62,37.5,100863.54,0.84,1.19,2.12,-682.923401,115.470329,-20.337126,25.604685,-1.083238,-5.293648,-3.797053,2.836916,-10.88484,-7.626599,7.646835,-5.309466,-1.170791
1,M0060_CS_1002,1.17,6.59,15.13,10,20.44,142.82,140.6,26.76,51.79,231.12,7.54,2.52,3.55,87.8,87.5,88.24,241369.99,0.97,1.03,2.52,-714.336548,101.372513,-7.825664,27.898479,-1.428745,-6.261171,-4.71577,6.217649,-7.440452,-5.036148,5.21198,-6.742429,1.454488
1,M0060_CS_1003,1.22,8.63,13.98,12,23.99,147.78,148.87,42.72,63.35,530.13,7.33,2.87,4,76.92,77.27,76.47,174757.5,0.86,1.16,2.01,-703.120056,101.713219,-19.170292,24.107378,-1.514277,-7.145356,-4.515934,2.883468,-13.460285,-2.244426,7.192185,-7.875746,2.234079
1,M0060_CS_1004,1.19,6.69,14.98,7,14.18,155.08,155.71,33.47,58.24,387.81,7.15,2.66,3.76,100,100,100,81285.17,0.8,1.26,1.75,-691.312805,106.926033,-16.754925,22.636133,-10.19323,-5.183955,-0.960943,6.708363,-10.39535,-1.659196,10.054807,-6.041335,3.053923
2,M0061_CS_0001,1.44,8.01,16.44,6,36.48,170.49,173.21,25.1,130.01,284.19,10.4,1.92,4.39,78.57,76.92,81.25,79016.1,0.72,1.38,1.45,-771.173645,85.933853,10.775024,20.306564,5.713944,14.3017,4.268945,-1.701734,-1.971315,-3.779589,1.046941,1.911304,0.854449
2,M0061_CS_0002,1.38,8.44,17.47,8,31.86,172.01,184.96,66.08,134.87,607.03,7.81,2.43,4.82,82.93,83.33,82.35,97936.29,0.85,1.18,2.23,-762.379944,82.280998,12.906111,30.021519,3.765819,13.430164,-1.003192,-1.608306,1.127808,-4.3402,-1.467074,0.895862,3.743084
2,M0061_CS_0003,1.76,8.41,14.97,9,42.58,186.87,191.54,49.97,54.39,571.14,9.52,2.52,5.94,66.67,63.64,70.59,9074.88,0.58,1.73,1.04,-757.644897,77.306175,0.960153,21.319029,-1.086176,12.74303,-2.639097,-0.631072,1.869541,-2.940693,-1.096269,-2.382184,2.105107
2,M0061_CS_0004,1.69,7.04,15.78,10,32.95,181.06,188.44,61.81,71.77,516.56,6.22,3.06,5.98,94.29,95.24,92.86,38774.17,0.65,1.53,1.16,-741.715637,93.345459,10.681243,25.108734,-4.06667,11.483703,-1.994172,-2.922348,-1.342303,-5.518846,0.713702,4.812422,2.576763
2,M0061_CS_1001,1.29,6.47,17.84,7,33.85,172.64,170.63,21.39,138.47,282.18,8.37,2.51,4.63,59.52,61.54,56.25,131238.44,0.92,1.08,2.22,-713.493652,101.834572,1.63144,26.747599,-1.385508,15.258334,-3.559608,-2.955297,-2.044782,-5.242236,0.485453,-0.439904,-1.019155
2,M0061_CS_1002,1.45,6.97,18,6,41.5,173.56,179.78,39.06,68.58,407.6,10.21,1.66,3.89,78.05,75,82.35,99835.25,0.76,1.31,2.1,-791.624207,69.802002,10.734631,18.987911,-0.023152,7.622467,-1.660658,-1.038872,1.835707,-3.992241,-1.492464,0.628005,-0.332466
2,M0061_CS_1003,1.55,8.15,16.5,8,34.82,175.58,181.94,48.15,137.11,527.92,8.28,2.54,4.52,56.41,68.18,41.18,19157.56,0.73,1.37,1.61,-745.65509,85.676201,-0.120269,21.080173,-1.723192,10.483624,-4.104771,-1.665604,1.033858,-5.070048,-3.154591,-1.977565,1.452566
2,M0061_CS_1004,1.68,7.29,16.71,8,47.03,175.13,180.61,54.43,84.54,582.63,8.2,2.07,4.3,100,100,100,31096.33,0.71,1.4,1.58,-755.038208,89.001366,5.508159,14.764113,-5.3883,10.490608,1.001222,0.152747,0.602848,-2.342366,3.229057,2.042646,1.437659
1,F0063_CS_0001,1.83,5.86,16.1,13,29.03,197.48,201.5,65.98,50.58,611.59,7.62,3.54,5.13,59.52,61.54,56.25,41717.19,0.76,1.31,1.75,-651.718445,123.200844,-18.041512,38.977322,-2.039676,-2.637125,-5.357359,-1.737813,-3.462553,9.355527,-1.68915,-14.604053,2.697142
1,F0063_CS_0002,1.79,5.79,15.62,15,37.82,195.18,181.59,51.2,63.7,444.56,8.64,2.43,4.26,100,100,100,110544.11,0.69,1.45,1.57,-699.567383,111.305672,-2.736569,32.687454,-4.640771,-3.640031,1.251381,-0.772309,-2.695002,6.810488,-4.259604,-8.804439,-1.088595
1,F0063_CS_0003,1.6,6.29,13.76,16,33.93,200.99,186.51,55.72,55.2,387.85,7.03,2.99,4.72,53.85,59.09,47.06,71631.88,0.64,1.55,1.27,-689.405518,110.261009,-15.049319,27.994528,-4.373942,-3.720422,-3.094994,-4.431567,-2.475979,8.146343,-4.591754,-9.955948,2.176628
1,F0063_CS_0004,1.3,5.51,17.03,9,24.04,221.57,213.62,40.93,91.47,330.51,6.04,2.82,4.19,100,100,100,49255.38,0.71,1.41,1.45,-682.300781,115.076653,-16.345346,22.937416,-8.445626,-2.519691,1.358106,-2.018432,-1.033917,14.057691,-3.818399,-10.102229,3.901945
1,F0063_CS_1001,1.89,5.77,14.98,17,28.1,174.45,180.97,72.37,23.16,593.96,7.75,4,5.23,69.05,69.23,68.75,116291.08,0.72,1.4,1.5,-672.867371,119.688011,-14.314746,36.644703,-0.701333,-5.951984,-2.389316,-4.935175,-5.759442,6.845431,-3.532192,-9.670053,1.736077
1,F0063_CS_1002,1.64,6.15,16.28,13,31.74,187.15,185.01,48.81,53.09,507.99,7.51,3.33,5.15,100,100,100,144188.14,0.77,1.3,2,-703.870667,109.5401,-5.252329,31.947001,-5.019403,-6.633744,1.854601,-3.706605,-6.387655,5.756645,-2.317586,-8.320732,-1.352312
1,F0063_CS_1003,1.56,5.13,14.88,15,30.32,201.8,202.33,61.01,68.68,554.29,7.69,2.6,4.39,71.79,72.73,70.59,76899.38,0.69,1.45,1.44,-698.923218,105.732048,-16.183096,25.409403,-2.560967,-5.23877,-3.428037,-2.067963,-3.02193,8.77615,-3.210829,-7.479172,5.17817
1,F0063_CS_1004,1.41,5.06,15.79,12,23.57,195.59,186.04,54.84,49.83,447.65,7.3,2.6,4.02,100,100,100,17907.08,0.58,1.73,1.26,-655.093628,120.603409,-23.67226,28.557108,-7.694792,-3.492749,-0.084093,-0.034149,-3.49309,12.955934,-2.216005,-7.464948,3.568161
2,F0066_CS_0001,1.5,6.5,15.76,15,50.94,249.42,257.54,59.95,114.59,570.58,12.94,2.7,5.42,69.05,65.38,75,15727.25,0.55,1.83,1.14,-701.784607,94.291359,-21.540615,24.155428,-4.127017,2.889486,0.699968,3.587759,-4.423914,0.177787,1.040134,-3.242461,3.81408
2,F0066_CS_0002,1.85,6.04,14.2,16,44.22,220.37,221.79,65.08,50.65,447.46,12.1,2.48,5.25,78.05,79.17,76.47,152586.25,0.89,1.13,2.44,-672.203186,103.307632,-22.371681,36.946114,-7.673675,1.882608,4.119578,1.824061,-4.17951,1.243432,-0.069305,-3.273665,3.279969
2,F0066_CS_0003,1.51,5.16,15.97,15,33.73,296.16,293.82,78.63,105.93,591.96,9.61,2.71,4.51,33.33,27.27,41.18,30130.5,0.73,1.36,1.64,-694.624939,86.191536,-29.841719,24.523783,-8.288144,1.385247,-4.510043,-0.162043,-5.713281,-1.148126,-3.554659,-2.319341,6.772966
2,F0066_CS_0004,1.97,5.79,14.11,12,22.35,268.32,257.13,89.36,54.26,534.18,7.82,3.32,5.43,100,100,100,49078.83,0.61,1.63,1.2,-667.884338,115.068108,-22.397373,22.570063,-15.972723,-4.9661,0.10722,-2.342375,-6.156619,0.739081,-4.209416,-2.118701,4.536048
2,F0066_CS_1001,1.85,6.79,14.46,15,21.56,282.55,273.16,67.14,50.53,603.6,11.49,2.7,4.37,54.76,53.85,56.25,23414,0.64,1.56,1.2,-688.642395,95.147926,-20.511881,28.196482,-9.266576,0.381936,-4.130375,2.090411,-7.757345,-2.410919,-2.771419,-4.51382,5.999939
2,F0066_CS_1002,1.82,6.62,15.79,18,25.3,262.64,257.8,65.71,52.69,430.42,8.96,2.79,4.07,87.8,87.5,88.24,118472.57,0.84,1.19,2,-717.019531,96.254379,-14.837191,25.398113,-4.748874,-8.609925,0.312148,-1.246318,-10.887706,-2.225962,-5.474526,-3.653269,5.276863
2,F0066_CS_1003,1.73,6.04,15.57,16,21.63,299.12,308.39,92.78,63.45,613.3,9.14,3.61,5.94,15.38,9.09,23.53,45290.88,0.82,1.22,2,-700.744934,93.466789,-23.702196,21.109999,-9.002593,-6.357952,-7.868826,-3.354183,-12.90132,-1.84473,-6.17155,-6.534929,8.856425
2,F0066_CS_1004,1.82,5.62,16.82,10,19.38,272.56,277.54,59.8,55,426.29,5.84,3.59,4.96,100,100,100,25893.25,0.7,1.42,1.58,-679.419434,103.698936,-26.217636,21.984398,-14.296755,-8.349749,-1.081447,-1.767545,-16.879782,-2.556829,-4.194774,-1.097134,6.319664
2,F0068_CS_0001,1.98,7.02,17.06,11,34.93,222.48,218.66,34.75,64.84,335.36,8.59,2.56,4.46,33.33,30.77,37.5,260.48,0.51,1.98,0.85,-709.758606,108.317085,3.710567,35.439911,0.789771,8.040995,-2.3896,-1.536024,-2.170067,-6.797011,1.387678,-10.010996,-1.103867
2,F0068_CS_0002,2.14,7.5,13.39,10,19.1,194.73,186.07,68.06,53.03,541.82,7,2.14,3.77,58.54,54.17,64.71,91652.92,0.7,1.42,1.54,-681.366638,117.12001,-2.389053,39.780285,-5.596803,5.858603,1.538386,-0.38004,-1.20167,-7.97241,0.117513,-7.706943,-1.931346
2,F0068_CS_0003,2.44,9.61,12.83,14,45.46,216.14,197.75,65.2,72.8,405.03,9.23,2.82,5.09,35.9,36.36,35.29,57300,0.49,2.03,0.77,-669.078491,116.154991,-10.300112,29.645287,-7.493634,14.388501,-4.781538,-0.166063,-0.761619,-7.152678,1.866427,-9.609616,1.063215
2,F0068_CS_0004,1.49,5.56,18.11,7,18.16,221.97,219.46,39.4,58.84,446.15,5.93,2.19,3.56,65.71,66.67,64.29,37303,0.6,1.67,1.04,-663.548706,117.244019,-10.193957,29.944599,-11.801782,14.589279,-7.286665,-1.886003,1.858951,-7.256492,3.296183,-10.929609,0.25775
2,F0068_CS_1001,2.76,7.28,15.52,13,25.72,224.2,213.16,78.46,33.26,614.02,7.47,2.94,4.42,33.33,30.77,37.5,29123.46,0.75,1.33,1.75,-670.210083,113.659599,-8.485262,43.494946,-5.104593,6.784704,-4.700298,-4.626585,-1.934929,-8.338309,-4.652741,-12.820673,2.168089
2,F0068_CS_1002,3.78,8.69,11.51,12,23.88,198.02,162.88,75.18,45.86,327.9,6.15,3.41,4.62,63.41,58.33,70.59,80724.71,0.7,1.42,1.63,-638.914612,131.113159,-10.226822,43.094486,-13.510653,5.77019,1.014989,-4.752883,-3.210096,-10.264431,-5.27515,-9.970883,-1.626827
2,F0068_CS_1003,2.17,6.97,14.47,15,47.56,225.48,226.59,45.5,88.93,426.81,9.11,2.2,4.6,35.9,27.27,47.06,20572.38,0.64,1.56,1.39,-702.583496,94.905869,-8.667945,37.475067,-3.915949,7.252343,-1.7422,1.475344,-1.639972,-5.564844,0.993696,-8.295856,3.745625
2,F0068_CS_1004,1.79,5.3,18.23,7,14.79,227.88,228.38,45.3,84.9,526.72,4.95,2.22,3.31,37.14,38.1,35.71,3769.04,0.5,2.02,0.89,-664.021606,109.198853,-22.175686,32.280125,-12.013989,8.490665,-5.890599,-3.884706,2.155839,-8.60645,-0.668522,-8.747792,3.286757
2,F0069_CS_0001,1.14,6.3,18.76,10,16.79,237.56,233.91,44.53,55.76,360.2,6.36,3.61,4.95,45.24,46.15,43.75,92165.79,0.72,1.38,1.7,-695.744568,104.38443,-23.380518,19.089811,-8.939606,-6.979864,-0.115309,-2.493302,-10.622885,0.934787,-2.742073,-6.915498,1.186611
2,F0069_CS_0002,1.34,6.8,17.7,14,30.67,233.35,240.62,54.45,172.46,599.73,11.56,1.9,3.85,43.9,45.83,41.18,63999.42,0.66,1.51,1.43,-790.330994,65.072289,-1.687967,17.970716,-2.707757,-2.706437,6.394745,0.319869,-6.270711,1.155266,-0.768058,-4.373348,-1.475069
2,F0069_CS_0003,1.02,5.8,17.05,13,35.39,235.53,238.8,49.07,76.26,524.67,10.37,2.8,5,56.41,63.64,47.06,115438.12,0.65,1.54,1.45,-711.756409,94.575241,-21.432508,23.368416,-10.527086,-9.261585,8.283121,-1.538271,-10.318717,4.46753,-2.498137,-5.953151,-0.753408
2,F0069_CS_0004,1.17,5.18,17.18,8,26.3,243.93,240.53,30.83,54.9,286.83,7.09,2.12,3.74,100,100,100,80580.58,0.63,1.59,1.33,-716.509277,94.43248,-23.422312,15.347407,-10.673953,-9.123401,6.495453,4.901513,-6.792631,4.734022,1.124328,-7.480817,1.186488
2,F0069_CS_1001,1.18,6.61,17.8,9,24.47,245.68,248.84,31.8,175.68,413.57,8.06,2.85,5.83,61.9,65.38,56.25,119342.23,0.73,1.38,1.43,-746.667969,82.268181,-17.856569,17.304556,-4.51876,-7.295634,5.082112,-1.443755,-8.306551,1.591323,-2.833303,-5.360122,3.807897
2,F0069_CS_1002,1.26,6.27,17.69,13,36.45,237.89,239.24,41.14,83.66,436.8,8.02,2.62,4.4,75.61,70.83,82.35,124468.64,0.71,1.41,1.62,-743.791565,84.464508,-5.779562,25.986822,-6.620316,-4.715917,7.183249,-1.010854,-9.79364,0.542142,-2.912786,-3.986911,-0.547728
2,F0069_CS_1003,1.15,5.75,16.79,14,29.51,256.71,244.36,40.03,96.8,355.52,9.34,2.14,3.76,69.23,72.73,64.71,134586.75,0.67,1.5,1.48,-726.625488,81.516335,-27.1537,20.524565,-10.786101,-10.90114,8.645072,-2.296888,-13.645898,6.756621,0.089752,-7.435881,0.344139
2,F0069_CS_1004,1.03,4.02,19.18,8,19.06,259.29,256.07,39.31,113.76,523.76,6.57,2.59,4.04,60,61.9,57.14,96683.38,0.62,1.61,1.36,-712.683411,95.393028,-22.343283,17.808176,-14.161077,-10.319847,10.698867,5.656855,-9.566394,6.083069,2.12232,-10.90906,1.959168
1,F0070_CS_0001,1.89,4.18,21.79,19,42.77,244.26,244.13,54.82,64.7,422.52,11.95,2.09,3.36,66.67,73.08,56.25,40960.23,0.35,2.82,0.62,-715.9422,104.007469,4.172409,34.806179,-0.026369,5.97639,4.375483,0.616936,-6.649325,-1.59096,-2.573359,-9.309967,1.607511
1,F0070_CS_0002,1.42,4.36,21.28,19,46.44,263.12,257.08,64.19,50.62,600.2,10.25,2.44,4.23,73.17,75,70.59,20169.17,0.58,1.74,1.48,-722.616089,102.016525,4.182112,30.697109,-2.913824,4.243492,7.002144,0.727824,-9.375502,0.426757,-0.471974,-8.89863,1.138722
1,F0070_CS_0003,2.13,3.9,20.03,21,40.96,263.51,251.54,79.32,52.97,556.56,10.67,2.72,4.23,30.77,22.73,41.18,28929.06,0.5,2,0.9,-732.131104,94.641617,7.494033,34.749374,-7.711091,1.137178,5.726765,-0.595412,-9.473537,-4.360468,0.149398,-8.478626,-0.647895
1,F0070_CS_0004,2.12,3.78,21.09,15,45.85,267.8,249.38,76.19,55.05,409.52,9.65,2.59,5.15,100,100,100,32422.92,0.43,2.33,0.8,-722.477478,98.945312,8.644542,32.991745,-10.297271,7.471519,5.81313,-1.767225,-3.929332,-0.604789,-0.775481,-8.488405,0.171633
1,F0070_CS_1001,1.1,3.92,22.69,17,43.01,247.1,241.07,70.21,72.16,555.19,10.4,2.5,3.71,45.24,50,37.5,8378.58,0.5,2.01,1.05,-727.495728,95.433731,1.544686,33.888371,-2.587402,6.081909,5.636237,-5.999142,-5.087018,0.289141,-6.023397,-9.029911,1.732972
1,F0070_CS_1002,2.76,7.82,14.72,23,47.96,257.3,249.21,110.62,52.66,608.33,11.86,2.45,5.49,63.41,62.5,64.71,46699.89,0.61,1.63,1.42,-727.509766,91.768959,3.538864,35.519279,-3.373456,6.478778,4.086566,0.692894,-5.189802,-1.179846,0.882602,-4.660662,1.746932
1,F0070_CS_1003,1.21,4.4,21.23,16,38.32,284.17,284.31,62.99,64.64,603.83,9.94,2.52,3.59,61.54,50,76.47,19921.75,0.52,1.91,1.03,-728.466125,98.756416,0.910617,25.314184,-6.905557,-2.486326,-1.785845,-1.431105,-5.899141,-2.818489,-1.128852,-8.436115,0.596328
1,F0070_CS_1004,1.31,3.61,21.8,7,27.02,258.21,252.58,62.54,78.18,569.02,7.06,1.56,2.69,62.86,61.9,64.29,7246,0.42,2.38,0.72,-715.612732,99.494286,1.208202,28.241982,-13.094685,6.042645,7.897789,-2.514721,-6.242086,1.414995,-1.095121,-6.33886,3.262253
0,M0151_CS_1001,1.98,9.08,14.69,6,14.97,160.53,163.66,38.52,102.18,412.1,4.44,3.83,6.56,90.48,88.46,93.75,45472.77,0.58,1.74,1.16,-691.070984,114.861115,-0.86201,32.934158,-7.205891,1.54059,10.266112,-4.165426,-19.370253,3.294249,-0.809092,-5.354296,-0.14917
0,M0151_CS_1002,1.86,9.47,14.45,5,18.01,137.04,139.04,13.75,99.78,174.94,3.94,3.3,4.78,95.12,95.83,94.12,50976.58,0.85,1.17,2.04,-666.659912,121.586578,-2.957105,42.596966,-2.566759,3.21109,5.843546,1.239438,-12.058267,2.652075,-0.906865,-5.900552,0.288544
0,M0151_CS_1003,1.99,8.89,14.49,7,15.57,153.04,161.29,66.1,50.77,603.28,3.9,4.1,6.49,69.23,68.18,70.59,26944.38,0.6,1.66,1.31,-663.086365,116.337952,-4.10193,39.269333,-12.18492,5.756623,6.763511,-5.175124,-19.114405,4.777586,-2.538024,-7.232937,1.291191
0,M0151_CS_1004,1.83,7.31,14.22,4,9.35,151.83,153.83,61.72,69.84,581.86,3.36,3.57,5.81,100,100,100,45334.67,0.79,1.26,1.74,-671.240234,122.703972,3.471973,30.001974,-22.48391,1.860628,10.433381,-0.911907,-12.669001,2.943239,-4.5723,-3.237185,4.099028
0,M0151_CS_2001,1.9,8.9,14.76,5,9.96,151.82,148.37,21.52,69.15,181.53,4.29,3.97,5.62,90.48,88.46,93.75,59078.96,0.74,1.36,1.57,-690.406372,116.68158,2.272758,34.200569,-11.788498,-0.648639,13.337949,-4.903222,-18.999016,3.847658,-3.836718,-6.620594,-0.175989
0,M0151_CS_2002,1.47,7.23,16.52,4,13.7,145.1,146.62,29.68,86.42,337.35,4.21,3.56,5.18,95.12,95.83,94.12,102271.25,0.85,1.17,2.09,-703.108948,115.839233,1.271284,34.368076,-2.847331,-3.222878,12.32533,-1.25882,-13.315416,3.995138,-3.622383,-6.142621,-0.211826
0,M0151_CS_2003,1.71,10.29,14.56,6,12.64,143.38,150.96,58.46,103.41,593.4,4.06,3.94,5.7,94.87,100,88.24,66656.88,0.7,1.43,1.52,-681.191956,112.255524,-1.353623,37.251461,-13.110611,3.148332,10.14959,-6.327552,-16.579958,4.363988,-4.620407,-5.39185,0.981457
0,M0151_CS_2004,1.49,7.81,16.33,4,7.52,146.12,152.15,64.33,60.93,596.46,3.54,3.39,5.23,100,100,100,71561.79,0.76,1.31,1.78,-687.511108,117.749771,6.533526,27.722216,-26.738989,-0.892214,12.033733,-4.879441,-11.160155,2.515605,-7.115482,-2.828139,2.072563
0,M0152_CS_1001,1.56,11.02,13.04,6,11.47,108.94,112.11,20.53,73.2,173.18,3.7,4.33,6.17,92.86,92.31,93.75,120724.71,0.94,1.07,2.24,-649.258667,130.321259,-24.096258,41.310463,6.788451,-1.035091,7.456693,0.975394,-10.014421,-0.190651,1.208076,-5.005856,1.477984
0,M0152_CS_1002,1.48,12.48,12.63,5,13.81,107.76,114.23,65.32,73.74,563.43,3.65,3.29,5.19,95.12,95.83,94.12,100221.04,0.92,1.08,2.4,-669.502991,125.220253,-14.031693,42.177937,2.190475,-5.259599,11.378919,2.959781,-7.658559,1.876182,-1.240581,-5.707541,2.542277
0,M0152_CS_1003,2.49,12.36,9.97,8,30.13,119.97,128.35,70.25,58.75,529.72,3.95,4.3,6.27,94.87,100,88.24,107769.88,0.87,1.15,1.87,-655.2323,128.401459,-20.038004,35.28138,-6.432466,-3.649856,9.683936,-1.676709,-9.699897,1.434585,1.5001,-4.770536,0.612423
0,M0152_CS_1004,2,9.24,10.85,6,13.38,117.81,114.08,17.49,75.44,166.14,3.43,3.79,5.93,100,100,100,19874.21,0.91,1.1,2.47,-625.072083,141.224915,-23.622248,34.022053,-8.529374,0.023468,5.555894,0.000879,-5.306588,2.877415,2.057662,-3.422012,4.048346
0,M0152_CS_2001,1.78,9.79,11.64,6,9.2,124.69,130.82,25.39,81.4,181.3,4.09,4.15,6.2,92.86,92.31,93.75,41144.9,0.88,1.14,2,-628.491455,127.297546,-29.989073,40.774624,-4.380006,1.882068,5.199795,2.179379,-9.42454,-2.521173,1.505518,-4.796607,2.570675
0,M0152_CS_2002,1.91,12.25,10.68,5,14.87,125.32,127.41,23.81,82.22,243.01,3.86,2.59,5.06,95.12,95.83,94.12,86235.72,0.93,1.08,2.3,-685.525085,111.517868,-17.38722,41.405079,-0.109698,-8.161713,10.921097,2.588005,-9.470664,-1.63093,-0.911015,-3.579885,0.995413
0,M0152_CS_2003,2.18,11.45,11.21,6,19.06,139.85,133.23,24.43,79.59,180.27,3.84,3.91,5.66,94.87,100,88.24,71683.5,0.8,1.25,1.54,-657.236328,116.698112,-20.913027,38.840893,-11.690986,-3.405726,9.650697,1.040489,-11.88467,-2.703286,0.296759,-3.017232,1.67626
0,M0152_CS_2004,1.96,9.63,11.41,7,11.98,135.12,141.95,58.3,82.99,547.3,3.47,3.75,5.78,100,100,100,111188.71,0.96,1.05,2.2,-647.144714,125.355049,-22.456097,29.625973,-14.662726,-0.704244,2.883596,1.561957,-4.627857,-2.30527,2.900965,-2.016712,3.299606
0,M0153_CS_1001,2.14,8.37,13.52,6,14,127.42,132.71,52.08,63.98,590.47,4.88,3.48,4.64,100,100,100,133372.56,0.85,1.17,1.91,-648.731628,132.056442,-22.158384,33.436226,-1.267181,-5.538214,0.233104,-2.466546,-12.083714,0.988315,0.847266,-9.192056,-1.510963
0,M0153_CS_1002,1.78,6.94,14.19,6,17.12,141.39,137.28,23.96,51.26,233.41,4.97,3.22,4.44,100,100,100,238449.29,0.99,1.01,2.73,-678.002563,117.853104,-15.455038,31.957226,-3.526366,-9.81615,-0.082109,2.015607,-14.201361,-4.05743,-4.107333,-10.835364,2.245163
0,M0153_CS_1003,2.06,6.68,13.41,7,14.28,151.44,157.17,48.48,79.03,527.76,4.64,3.66,4.91,100,100,100,134251.5,0.85,1.17,1.85,-670.607605,114.899467,-23.258062,25.759596,-10.650701,-9.620448,-4.980233,-2.938719,-14.736151,-3.100017,0.277679,-10.417111,1.371058
0,M0153_CS_1004,1.33,5.04,16.17,6,14.77,169.32,160.93,20.76,90.01,192.48,3.98,2.51,3.52,100,100,100,175065,0.96,1.04,2.34,-668.860168,119.156593,-20.835163,16.722872,-22.207605,-11.568228,-2.912917,3.509118,-9.573169,-2.057337,6.377311,-8.339865,-0.508492
0,M0153_CS_2001,1.64,7.54,14.76,5,6.96,134,138.48,45.43,50.99,505.91,4.43,4.51,6.25,100,100,100,186954.4,0.85,1.17,1.88,-659.55835,128.920456,-23.643023,27.126764,-2.782521,-8.956518,-0.092189,-4.865896,-16.699097,0.071572,-0.299821,-8.763906,-2.159299
0,M0153_CS_2002,1.63,7.15,15.67,5,17.85,138.3,136.26,18.13,86.07,198.69,4.75,2.95,4.21,100,100,100,234092.06,0.88,1.13,2.27,-676.02655,122.114975,-15.617702,28.857927,-2.667686,-8.203312,-1.222738,-1.272605,-12.854085,-1.677149,-4.27929,-10.170708,0.490043
0,M0153_CS_2003,1.7,7.71,14.69,10,17.04,151.65,159.82,66.03,92.68,580.55,4.56,3.95,5.33,100,100,100,154759.25,0.8,1.25,1.71,-674.563782,113.434723,-21.37644,25.295908,-11.350397,-7.617132,-5.31361,-4.426014,-13.347523,-2.231704,-0.741132,-10.614427,3.512925
0,M0153_CS_2004,1.18,6.03,16.08,4,8.31,153.81,149.11,18.89,99.03,179.04,3.84,3.13,4.55,100,100,100,139331.79,0.93,1.08,2.31,-658.595642,120.45974,-23.590155,19.134024,-22.737093,-6.648365,-0.982291,-0.545307,-10.562327,-0.164772,5.088185,-8.213318,5.445883
0,M0154_CS_1001,2.46,11.24,10.83,6,12.55,135.54,133.79,28.64,51.71,191.13,3.65,3.83,5.68,92.86,92.31,93.75,65999.19,0.83,1.21,2.02,-667.681641,116.300385,-28.057293,33.365063,-1.398376,-7.379778,7.187018,0.668029,-12.060398,1.02365,0.231153,-1.174481,4.776568
0,M0154_CS_1002,1.8,10.34,10.8,7,13.58,138.54,142.09,50.36,81.96,463.8,3.42,4.09,6.16,95.12,95.83,94.12,66280.06,0.81,1.24,1.75,-679.793884,111.213074,-24.104179,33.521938,-1.901859,-10.432211,4.667464,3.398733,-9.807187,-1.197755,-3.553007,-3.122558,6.81089
0,M0154_CS_1003,2.41,12.43,10.79,8,16.53,143.31,143.58,21.73,87.96,181.67,3.57,5.05,7.5,94.87,100,88.24,79345.31,0.81,1.24,1.9,-680.499756,110.365501,-24.483343,31.273447,-5.418586,-9.642791,5.120353,-0.428918,-10.614619,1.051114,-2.565286,-1.656147,6.447476
0,M0154_CS_1004,1.79,7.4,11.08,5,11.38,142.88,138.9,17.54,79.67,166.57,3.18,3.46,5.46,100,100,100,63971.08,0.87,1.15,2.14,-671.400391,119.344048,-25.368107,20.491257,-14.655787,-11.593828,6.966481,1.71516,-9.017957,1.595866,-1.558717,2.216314,6.44613
0,M0154_CS_2001,2.62,9.5,9.79,7,13.55,117.61,118.88,21.33,71.02,167.3,4.07,4.18,5.85,92.86,92.31,93.75,130299.33,0.88,1.13,2.24,-629.396729,129.129654,-35.018219,37.688972,-4.023907,-5.446682,2.954137,2.013318,-6.840507,-2.837904,-2.767239,-2.285036,4.616257
0,M0154_CS_2002,2.2,11.06,9.73,5,16.28,123.82,121.97,16.42,79.5,196.71,3.62,3.31,4.87,95.12,95.83,94.12,124703.22,0.91,1.1,2.32,-669.075623,115.505745,-23.430695,42.431736,-0.392071,-10.344792,7.360123,4.314085,-5.717596,-0.502325,-3.841031,-4.754649,5.515374
0,M0154_CS_2003,2.71,11.43,9.94,6,15.67,128.09,132.1,27.96,80.49,268.71,3.73,5.09,7.47,89.74,90.91,88.24,76678.38,0.78,1.28,1.68,-643.975952,120.349525,-31.752729,41.869488,-4.954968,-7.67492,6.685472,0.870957,-8.458963,-1.021533,-4.016627,-3.4387,5.623505
